SGO Report ID,SGO Report Version,SGO Amendment,Year Month,State,County,Road Type,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Is Any Fatal Injury,Incident Date,Location Address / Description,Zip Code
30270-9564,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,12/11/2024,Montgomery Street at Pacific Avenue,94133
30270-9563,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/27/2024,Westwood Boulevard near Santa Monica Boulevard,90024
30270-9561,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/11/2024,Corbett Street at West Jefferson Boulevard,90016
30270-9560,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/27/2024,Melrose Avenue at La Cienega Boulevard,90069
30270-9559,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,12/09/2024,East Lincoln Drive at North Scottsdale Road,85250
30270-9557,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,12/27/2024,Camerford Avenue near N. Gower Street,90038
30270-9556,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/07/2024,South Catalina Street at San Marino Street,90006
30270-9555,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,12/07/2024,North Village Drive at East Camelback Road,85018
30270-9554,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,12/29/2024,W. 10th Avenue at S. Robson,85210
30270-9553,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/31/2024,Franklin Street and California Street,94109
30270-9546,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/07/2024,Stevenson Street at 3rd Street,94105
30270-9545,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,12/06/2024,Mariposa Street at Interstate 280 onramp,94107
30270-9544,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,12/06/2024,N. 26th Street near E. Camelback Road,85016
30270-9541,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,True,True,False,False,False,False,12/03/2024,East Camelback Road near North 16th Street,85014
30270-9540,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/02/2024,Clayton Street near Carl Street,94117
30270-9539,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/01/2024,Kearny Street at California Street,94108
30270-9534,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/30/2024,Leavenworth Street at Turk Street,94102
30270-9517,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/27/2024,Sepulveda Boulevard near Berryman Avenue.,90230
30270-9508,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,True,False,False,False,12/27/2024,E Shea Boulevard near N 54th Street,85254
30270-9507,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,12/26/2024,Polk Street near Hayes Street,94109
30270-9486,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/20/2024,S. Van Ness Avenue near 19th Street,94110
30270-9459,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,Pedestrian,True,False,True,True,False,False,False,False,12/18/2024,Fair Avenue at Mission Street,94110
30270-9391,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/14/2024,O'Farrell Street between Larkin Street and Hyde Street,94109
30270-9389,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,12/10/2024,New Montgomery Street at Jessie Street,94105
30270-9388,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/10/2024,Geary Boulevard at Gough Street,94109
30270-9334,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,12/11/2024,Clay Street at Wetmore Street,94108
30270-9333,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,12/07/2024,Mason Street at Eddy Street,94102
30270-9330,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V Head-on,True,False,True,False,False,False,False,False,12/07/2024,South Sepulveda Boulevard at Ohio Avenue,90025
30270-9329,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,12/07/2024,East Roosevelt Street at North 16th Street,85006
30270-9326,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/10/2024,Broadway and Stockton Street,94133
30270-9312,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,Motorcycle,True,False,False,False,False,False,False,False,12/03/2024,Van Ness Avenue at Turk Street,94102
30270-9295,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,Cyclist,True,False,False,False,False,False,False,False,12/06/2024,6th Street at Natoma Street,94103
30270-9287,2,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,True,False,False,False,False,12/02/2024,Clayton Street near Carl Street,94117
30270-9286,2,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/05/2024,North Stanley Place at West Joshua Boulevard,85226
30270-9285,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/05/2024,Rhode Island Street near 24th Street,94107
30270-10004,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,12/30/2024,Oak Street at Laguna Street,94102
30270-9684,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,11/17/2024,E Indian Plaza at N Civic Center Plaza,85251
30270-9442,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/16/2024,North McClintock Drive at West Tyson Street,85226
30270-9437,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,11/29/2024,Green Street near Jasper Place,94133
30270-9436,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/29/2024,S. Santa Monica Boulevard at Rodeo Drive,90210
30270-9435,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,11/29/2024,S. Hayworth Avenue near Pickford Street,90035
30270-9434,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/26/2024,shopping center located near 3816 Sepulveda Boulevard,90230
30270-9433,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/25/2024,S. Van Ness Avenue at Mission Street,94103
30270-9431,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,11/25/2024,W. Washington Boulevard near S. Burlington Avenue,90015
30270-9430,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/24/2024,E. Fillmore Street at N. 3rd Street,85004
30270-9429,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,11/24/2024,Phelps Street near Galvez Avenue,94124
30270-9427,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/08/2024,Obama Boulevard near Sycamore Avenue,90016
30270-9426,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,11/07/2024,Front Street at Pine Street,94111
30270-9420,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,11/03/2024,1975 4th Street,94158
30270-9419,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,11/03/2024,Cesar Chavez Street at Guerrero Street,94110
30270-9418,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/02/2024,15th Street at Market Street,94114
30270-9417,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,11/02/2024,E. McKinley Street near Hayden Road,85257
30270-9414,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,False,False,False,False,False,False,False,False,11/30/2024,Colin P Kelly Jr Street near Townsend Street,94107
30270-9413,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/14/2024,2nd Street at Brannan Street,94107
30270-9412,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/01/2024,9th Street at Mission Street,94103
30270-9411,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,11/21/2024,Rural Road at East Baseline Road,85283
30270-9410,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/16/2024,North Alma School Road at West El Monte Place,85224
30270-9409,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,11/16/2024,N Civic Center Plaza at E Indian Plaza,85251
30270-9408,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,True,True,True,False,False,False,False,False,11/01/2024,Pine Street at Pierce Street,94115
30270-9407,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,True,False,False,False,11/01/2024,Pine Street at Front Street,94111
30270-9406,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,All Others,True,True,False,False,False,False,False,False,11/10/2024,South Spruce Avenue at South Inglewood Avenue,90301
30270-9405,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,11/17/2024,Holloway Drive at Hacienda Place,90069
30270-9404,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,11/18/2024,Wilshire Boulevard at Bonsall Avenue.,90049
30270-9403,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Head-on,True,True,True,False,False,False,False,False,11/18/2024,Cesar Chavez Street at Diamond Street,94131
30270-9402,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,11/18/2024,Battery Street at Bush Street,94111
30270-9401,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/21/2024,Townsend Street at 7th Street,94103
30270-9400,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,11/21/2024,East Camelback Road at North 24th Street,85016
30270-9376,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,11/27/2024,Divisadero Street at Oak Street,94117
30270-9374,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,11/30/2024,Kearny Street at Broadway,94133
30270-9373,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,11/14/2024,Douglass Street at 24th Street,94114
30270-9372,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/14/2024,Washington Street at South 44th Street,85008
30270-9371,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/14/2024,West Olympic Boulevard at Normandie Avenue,90006
30270-9363,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/14/2024,Santa Monica Boulevard at Armacost Avenue,90025
30270-9355,1,Amendment 2 or prior,202411,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/13/2024,East Apache Boulevard near South McClintock Drive,85281
30270-9350,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,11/12/2024,37th Avenue near Quintara Street,94116
30270-9347,1,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/11/2024,West 3rd Street at South Wilton Place,90020
30270-9343,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/10/2024,South Van Ness Avenue at 15th Street,94103
30270-9341,1,Amendment 2 or prior,202411,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,11/09/2024,Missouri Street at 16th Street,94107
30270-9276,2,Amendment 2 or prior,202411,California,Los Angeles,Surface Street,All Others,True,True,False,True,False,False,False,False,11/29/2024,Santa Monica Boulevard near Laurel Avenue,90046
